tconst,averageRating,numVotes
tt0283832,7.1,27240
tt0081353,5.2,27215
tt1232783,5.1,27213
tt3750872,7.2,27206
tt0457572,6.7,27206
tt0114168,6.6,27204
tt1646980,5.9,27198
tt0113987,7.1,27193
tt0077681,6.3,27188
tt0368578,4.7,27184
tt4998212,7.6,27182
tt0449994,7.6,27181
tt2378281,7.5,27181
tt0454919,4.8,27177
tt5348176,8.3,27160
tt0758742,7.7,27147
tt0756509,7.5,27144
tt5619332,5.6,27129
tt0093936,6.5,27124
tt0338135,7.6,27107
tt0385705,6.8,27104
tt1429449,7.7,27102
tt1226681,6.6,27100
tt0120797,6,27097
tt1567448,7.4,27096
tt2712740,8.1,27084
tt0281322,6.2,27079
tt0216651,7.7,27072
tt0083437,6.9,27064
tt0380623,5.5,27041
tt4181172,7.6,27036
tt1798188,7.4,27034
tt2891174,7.1,27026
tt2211129,7.4,27024
tt0270980,4.7,26997
tt0325655,6.7,26989
tt2296682,7.4,26984
tt0331953,5.7,26980
tt5461944,7.6,26979
tt0077394,6.3,26977
tt0118303,6.3,26967
tt0422401,5.7,26967
tt1951181,6.6,26954
tt0093493,5.9,26921
tt0096244,6.1,26904
tt0106469,8,26901
tt0109127,6.1,26896
tt0411272,7.5,26892
tt0080516,7.2,26887
tt0119731,6.1,26887
tt0478942,8.3,26878
tt0388473,7.8,26863
tt0468565,7.2,26848
tt0092345,8.1,26837
tt0493459,7.5,26824
tt0482546,6.9,26784
tt2016894,5.5,26740
tt0469623,7.2,26727
tt0108162,5,26720
tt0176269,4.2,26709
tt0097499,7.5,26708
tt0470883,7.4,26683
tt0101640,8.1,26673
tt0827503,7.4,26668
tt0101912,6.7,26668
tt0114852,5.6,26661
tt0094602,6,26645
tt1183865,7.2,26637
tt2452242,8.3,26636
tt1440161,6.3,26604
tt2094018,6.4,26601
tt0914387,8.1,26595
tt2872518,6.3,26584
tt0381966,5.6,26577
tt0109303,6.2,26567
tt0180734,6.4,26526
tt0236784,6.1,26525
tt0968264,6.9,26523
tt0100140,6.6,26516
tt0366174,4.6,26496
tt0114857,5.6,26486
tt0024184,7.7,26482
tt7282468,7.6,26465
tt1431181,7.3,26428
tt5649108,6.7,26411
tt0090180,7.3,26400
tt1327035,8,26391
tt1894476,6.5,26381
tt0116905,7.4,26371
tt2072233,5.6,26359
tt1828327,7.6,26354
tt0103594,6.5,26346
tt4229236,7.5,26330
tt0100419,5.4,26317
tt0408985,6.4,26305
tt0799922,6.8,26275
tt0098105,4.4,26265
tt0112123,7.9,26259
tt0118819,7.4,26247
tt0096794,6.4,26246
tt0105946,8.2,26245
tt3760922,6,26235
tt0107501,6.7,26232
tt0258068,7,26225
tt3792960,7.1,26217
tt0119942,6.6,26213
tt1836037,8.3,26211
tt0203230,7.5,26205
tt0119695,6.2,26203
tt0104454,7.4,26200
tt0120751,5.6,26181
tt5816682,6.8,26176
tt6781982,5.6,26171
tt0252444,7.4,26150
tt0488604,6.1,26149
tt0106950,5.9,26148
tt8064302,8.1,26138
tt0100054,6.4,26137
tt1710308,8.4,26103
tt0361467,4.6,26099
tt0388980,7.4,26061
tt1160368,5.6,26051
tt0107438,4.4,26025
tt7608028,3.3,26025
tt1592281,6.5,26011
tt0329691,4.1,26002
tt0120633,6.6,26001
tt1464763,5.4,25989
tt0114682,6.6,25975
tt1073507,8.3,25967
tt0105415,6.7,25961
tt0829459,6.6,25896
tt0120841,4.4,25833
tt0110638,6.5,25832
tt0090685,6.6,25830
tt0424205,7.7,25797
tt0120008,6.2,25791
tt0479528,6.2,25791
tt2071550,6.2,25783
tt1598642,6,25781
tt4687880,8.2,25774
tt0075066,7.2,25773
tt1151359,6.4,25754
tt0105950,7.4,25744
tt0086984,6.8,25737
tt1714210,7.6,25727
tt0183659,7,25720
tt1422136,6.2,25693
tt7315484,5.2,25691
tt0361696,5.9,25669
tt0082846,7.6,25667
tt0099739,5.8,25662
tt6182908,6.6,25639
tt0499554,5.9,25625
tt1909015,8.9,25621
tt2479800,6.2,25620
tt0486674,5.6,25605
tt2238050,6.4,25582
tt0093378,6.9,25576
tt0106770,7,25573
tt0111999,6.4,25547
tt1196948,6.4,25545
tt0201391,7.5,25526
tt1620719,6.3,25520
tt7668518,7.2,25512
tt0200027,6.5,25492
tt2652092,7.4,25489
tt1595656,5.9,25487
tt0107254,4.3,25472
tt0117894,5.8,25471
tt0101757,6.2,25466
tt0217630,5.3,25462
tt0335559,5.6,25458
tt0099005,5.8,25456
tt0100133,6.9,25429
tt1415283,6,25411
tt0486358,7.4,25393
tt1731697,5.1,25392
tt0463872,5.2,25383
tt0430634,6.4,25380
tt0338096,6,25367
tt0089374,7.6,25358
tt0414853,5.5,25353
tt0083284,6.7,25352
tt7838252,8.2,25320
tt0104466,7.5,25310
tt3767372,7.6,25287
tt0294357,6.5,25282
tt0310203,7.1,25272
tt0119472,8,25270
tt1324059,7.6,25266
tt2304771,7.1,25258
tt0365957,3.8,25257
tt0101775,5.9,25225
tt0082869,6.6,25174
tt3398268,7.7,25166
tt0443295,5.5,25164
tt0970468,7.1,25150
tt2343793,6.4,25149
tt1072748,5.4,25148
tt0119250,7.8,25136
tt0426578,7.6,25133
tt0077413,7.3,25128
tt0104409,5.5,25125
tt6517102,8.1,25107
tt5155780,6.3,25103
tt0384286,5.8,25098
tt1334102,5.3,25078
tt0094006,7.1,25076
tt0114011,6.8,25076
tt0490181,5.2,25068
tt0080319,6.8,25067
tt6820256,6.8,25060
tt0411951,4.8,25060
tt2023690,6.5,25059
tt0213890,7.1,25039
tt0111127,6.7,25034
tt2452254,6.7,25025
tt0104254,6.5,25023
tt1029235,7.3,25017
tt0118111,7.5,25015
tt0092699,7.2,25002
tt0093560,7.1,25001
tt0804540,5.6,25000
tt0913968,7,24996
tt0113870,7.3,24982
tt1424797,7.5,24977
tt1582459,7,24975
tt1934231,7.5,24966
tt0438315,7.3,24950
tt2339741,4.8,24949
tt0120458,5,24926
tt0092076,5.6,24924
tt0091557,6.6,24902
tt2784678,6.4,24894
tt1742336,6.7,24893
tt0098213,7.4,24887
tt0116361,6.8,24885
tt0866437,6.8,24864
tt2543312,8.4,24852
tt1821658,5.7,24851
tt0114660,6.8,24831
tt0318411,7.7,24822
tt0364828,7.4,24812
tt0373732,8.3,24786
tt1827512,7.4,24785
tt0164538,7.6,24782
tt0078966,7.4,24772
tt1600524,7.1,24754
tt0081534,7.2,24741
tt2213054,7.6,24739
tt0115369,7.3,24729
tt0436331,5.8,24727
tt8267604,8.5,24723
tt1247690,5.4,24719
tt0033045,8.1,24713
tt0104029,6.7,24708
tt0115683,4.4,24707
tt0078754,7.9,24702
tt0364961,7,24694
tt2203308,7,24685
tt5011816,8.2,24684
tt2402105,6.2,24680
tt5516328,6.4,24679
tt0107007,7.6,24659
tt0120241,7,24659
tt0100436,7.2,24657
tt0089941,7.2,24611
tt0133189,7.5,24592
tt0437179,5.1,24581
tt0246894,3.1,24572
tt0101669,6.9,24566
tt1086761,2.7,24544
tt0278823,6.6,24535
tt1734493,6.2,24513
tt2660806,7.2,24510
tt0031885,8.1,24507
tt0134618,6.7,24499
tt2452200,6.5,24492
tt2263944,7.2,24472
tt0339034,2.1,24470
tt0204626,5.3,24461
tt0310281,7.2,24460
tt2378507,7.2,24455
tt0277941,6.5,24426
tt0112760,5.7,24417
tt2537176,5.7,24411
tt1032751,6.3,24390
tt0119485,7,24387
tt0025878,8,24382
tt0163503,8.3,24379
tt0318871,8.7,24364
tt0412175,6.9,24361
tt0098546,7,24350
tt1232320,7.5,24307
tt6000478,6.4,24307
tt5774450,6.7,24301
tt0113419,5.9,24261
tt4547194,6.2,24248
tt0091877,6.9,24216
tt6304162,7.6,24198
tt0082031,6.9,24178
tt0089560,7.2,24176
tt1465487,6.7,24150
tt1466074,8.2,24142
tt8350360,6.1,24139
tt0119664,5.5,24138
tt0473488,7,24135
tt0264150,5.2,24135
tt0117979,6.2,24112
tt0810784,6.9,24107
tt2140465,7.7,24101
tt0963743,6.3,24093
tt0117737,6.6,24087
tt0335121,4.8,24085
tt0096684,8.1,24084
tt0077713,5.7,24075
tt0369672,7.1,24061
tt0101516,6.8,24060
tt0119215,5.7,24050
tt1452628,4.9,24049
tt1401143,6.7,24046
tt1441953,7.3,24034
tt0273855,6.8,24033
tt5935704,7,24025
tt0381798,8.3,24019
tt1795096,8.8,24005
tt0293815,5.8,23994
tt0399327,5.5,23977
tt0118665,2.6,23956
tt0455782,6.8,23893
tt0446046,6.6,23886
tt0103859,5.5,23883
tt0166396,7.3,23873
tt1958961,8,23871
tt0429573,5,23868
tt1288403,5.2,23854
tt1047540,6,23843
tt5001754,6.1,23840
tt0118798,6.8,23831
tt1925431,5.6,23821
tt0308152,6.6,23819
tt1379177,6.7,23816
tt0106375,4.9,23807
tt0099703,6.9,23788
tt2785032,7.1,23783
tt0106333,7.7,23779
tt0095687,5.3,23775
tt0116999,6.7,23768
tt0077269,7,23765
tt0100514,5.9,23759
tt0110364,6.4,23757
tt0465142,5.4,23751
tt0260991,7.8,23749
tt0366777,6.9,23743
tt0281373,5.1,23738
tt1464174,4.4,23736
tt0978759,7.1,23732
tt2578560,8.4,23693
tt0113820,5.2,23665
tt0084917,7.2,23663
tt0179116,6.6,23657
tt0074695,7.5,23652
tt1235547,8.2,23639
tt3606888,7.4,23628
tt0814685,6.2,23600
tt1713476,5.6,23600
tt0110442,5.6,23590
tt5541848,7.5,23588
tt0115624,3.3,23582
tt4434004,7.8,23575
tt0343314,7.8,23564
tt0112175,8.3,23553
tt0117786,6.2,23552
tt0242998,4.8,23550
tt3722070,6.7,23543
tt0083943,5.9,23534
tt0174480,5.7,23533
tt1334553,6.8,23532
tt0114367,6.4,23518
tt2139555,6,23512
tt0099472,6.9,23500
tt5719700,5.8,23496
tt0378793,7.3,23491
tt3824458,7.1,23490
tt0765446,5.9,23490
tt1650043,6.5,23486
tt1595680,7.5,23473
tt2616280,8,23461
tt0473367,7.5,23456
tt0080057,6.9,23452
tt2556308,7.2,23451
tt0105488,7.1,23443
tt0188453,6.1,23440
tt0249478,5.6,23431
tt1633356,4,23400
tt0107843,6,23397
tt0140379,6.4,23393
tt1412528,5.8,23364
tt0269095,6.1,23328
tt0110657,4.4,23313
tt1474276,7.5,23287
tt0314412,7.5,23242
tt0018773,8.2,23226
tt4196848,7.6,23218
tt0452624,6,23198
tt1423894,7.3,23186
tt6877772,8.2,23175
tt4073790,5.7,23168
tt0396652,6,23160
tt0180052,3.8,23156
tt0089869,6.8,23152
tt0785007,5.2,23152
tt0097940,7.6,23145
tt0454082,4.5,23140
tt0386005,7,23139
tt0110006,6.6,23139
tt3461252,8.1,23134
tt0023427,7.8,23090
tt0791304,5.8,23090
tt3177316,5.7,23088
tt0373981,7.7,23086
tt0250224,6.5,23078
tt0091778,5.7,23076
tt2805096,8.1,23070
tt3231054,6.2,23062
tt0454776,7.4,23037
tt0096542,5.2,23019
tt0115083,5.2,23019
tt5723272,7.1,22995
tt4443658,6.5,22994
tt0081562,6.8,22988
tt0372873,3.5,22987
tt1190689,7.7,22984
tt6802308,5.2,22973
tt0489235,6.2,22965
tt1349938,7.8,22949
tt0120533,6.3,22942
tt0247196,7.2,22940
tt0955346,7.6,22898
tt2262532,7.9,22897
tt6317068,8.4,22893
tt0090190,6.3,22890
tt0078908,6.8,22868
tt1797404,7.4,22859
tt2473794,6.8,22859
tt2303687,8.6,22848
tt0116000,5.4,22825
tt0312081,7,22822
tt0799862,7.1,22816
tt0976014,7.5,22815
tt8201170,5.9,22813
tt0119313,6,22809
tt0416212,7.3,22808
tt0120004,5.8,22767
tt0405676,6.2,22760
tt2872462,6.7,22759
tt0095690,6.2,22758
tt0086320,6.3,22745
tt0338427,6.3,22744
tt3155320,6.6,22678
tt0460792,6.3,22653
tt0085894,6.4,22648
tt0097223,8.3,22647
tt2473510,4.6,22647
tt6910020,5.6,22639
tt0079833,7.7,22621
tt0089908,6.7,22616
tt1715873,6.1,22615
tt0113228,6.7,22613
tt0120094,6.7,22611
tt0117420,5.6,22608
tt2258345,6.2,22595
tt0094894,6.7,22590
tt0160184,5.3,22588
tt0084237,7.5,22577
tt0368479,7.5,22577
tt0445946,5.6,22564
tt0342172,7.7,22562
tt0383694,7.6,22547
tt2101383,5.7,22539
tt2288064,7.6,22530
tt5368542,8.1,22526
tt0091288,8,22513
tt0107985,6,22510
tt0120654,6.4,22508
tt0775440,4.3,22508
tt0200087,8.1,22506
tt6656238,6.3,22506
tt0113501,6.4,22502
tt0314498,5.7,22501
tt0963194,6.6,22498
tt1285009,5.2,22492
tt1198156,7.4,22483
tt0955322,7.7,22480
tt0110057,8.3,22476
tt0106332,8.1,22471
tt2930604,8,22471
tt0096579,6.5,22470
tt2091256,6.2,22460
tt5460276,7.1,22442
tt0330251,7.6,22441
tt0405469,5.3,22439
tt0092695,7.3,22428
tt0231402,4.8,22419
tt0155776,5.6,22412
tt0100240,5.1,22405
tt0400525,6.3,22397
tt0457495,5.1,22388
tt0118556,6.1,22379
tt0246677,7,22366
tt0110099,6.2,22364
tt1183923,7,22360
tt0395495,6,22354
tt0095243,7,22348
tt1602098,6.7,22347
tt1620935,6.8,22340
tt0404978,5.7,22338
tt3387648,6,22336
tt0244970,6.1,22330
tt2183404,8.3,22321
tt0252299,6.8,22314
tt1563069,3.6,22306
tt5208252,6.5,22297
tt0086856,6.3,22295
tt0265343,7.3,22277
tt0485842,8.2,22268
tt1178665,6.3,22264
tt0826760,8.4,22253
tt6485666,7.8,22250
tt0099528,6.3,22232
tt1640548,5.8,22230
tt0096101,5.7,22206
tt3317234,5.4,22205
tt0116329,6.8,22204
tt0086659,8.3,22202
tt2172985,6.3,22201
tt0280491,7.6,22198
tt0086993,7,22185
tt4326894,8,22176
tt7772580,6.1,22172
tt1672189,6.5,22162
tt0417373,8.5,22152
tt0087003,7.4,22149
tt0809504,5.6,22144
tt2401807,5,22138
tt1193516,4.6,22135
tt0110955,6.9,22118
tt3721964,6.1,22103
tt2372222,5.3,22094
tt0208874,6.9,22040
tt1440232,7.1,22032
tt0147746,8.1,22025
tt0282687,5.8,22022
tt0374563,4.7,22016
tt0094517,8.6,22008
tt0337909,6.9,22000
tt0454987,6,21998
tt0101026,7,21985
tt0119115,6.4,21968
tt0083190,7.4,21965
tt0116756,3,21957
tt2281375,7.7,21955
tt0924129,6.7,21949
tt0301976,7.1,21932
tt0780516,6.8,21928
tt0858479,6.1,21927
tt0188674,7.1,21918
tt0074851,6.7,21914
tt0331933,5.4,21891
tt0100998,7.8,21883
tt1924394,7,21879
tt0317910,8.1,21872
tt0081375,6.2,21870
tt2372678,6.9,21869
tt0118604,5.1,21865
tt0408664,8.1,21857
tt0110116,7.5,21847
tt5727282,7,21811
tt0093137,6.7,21809
tt0111143,6.1,21808
tt0280380,6.2,21807
tt0366780,6.8,21796
tt4897822,7.5,21791
tt0160399,6.2,21789
tt0118298,8,21785
tt1326972,7.6,21783
tt0094025,6.6,21770
tt0108473,6.3,21770
tt0112913,7.7,21767
tt1603257,4.7,21766
tt0120901,6.1,21724
tt2799166,4.6,21718
tt1582248,6.8,21699
tt0486640,4.4,21678
tt2438644,7.2,21674
tt0830558,6.6,21668
tt0101329,6.5,21652
tt3061046,8.3,21651
tt0441048,6.5,21651
tt0108171,6.1,21628
tt0139774,6.9,21606
tt3636060,8.3,21593
tt2059255,7.4,21590
tt2187153,7.8,21583
tt0211465,6.1,21564
tt4334266,5.3,21564
tt4913966,5.4,21542
tt0094715,6.9,21537
tt1648216,7,21531
tt6304046,7,21529
tt0090021,6.4,21523
tt0465502,6,21504
tt0956038,6,21504
tt1085779,5.7,21493
tt0445620,7.4,21487
tt0104573,7.1,21484
tt0115640,7.5,21475
tt0297494,7.6,21471
tt0109456,5.2,21469
tt0077711,8.3,21468
tt0497137,7.1,21461
tt0388182,6.6,21457
tt0077523,6.3,21428
tt0480271,4.9,21428
tt0030993,7.9,21415
tt0086154,6.5,21406
tt0225071,5.6,21406
tt0469263,6.3,21402
tt0073440,7.7,21389
tt3068194,6.4,21389
tt0484740,6.4,21382
tt0126388,5.4,21381
tt0760311,6.8,21377
tt0119432,5.1,21369
tt0439289,6.2,21366
tt1608180,6.3,21361
tt2568204,7.8,21339
tt0418773,6.9,21334
tt0443456,6.5,21334
tt0100135,6,21331
tt0449061,6.5,21326
tt0458253,7.6,21325
tt0412922,7.5,21311
